,Date,GoldPrice,GoldVolume,SilverPrice,SilverVolume,OilPrice,OilVolume,GasPrice,GasVolume
242,2016-02-26,14.6890001297,23335.0,14.6890001297,23335.0,35.099998474121,126420.0,1.7910000085831002,115553.0
243,2016-02-29,14.895999908447001,1598.0,14.895999908447001,1598.0,35.970001220703004,30235.0,1.7109999656677,173244.0
244,2016-03-01,14.732999801636,921.0,14.732999801636,921.0,36.810001373291,276263.0,1.7419999837875,192966.0
245,2016-03-02,15.003000259398998,809.0,15.003000259398998,809.0,36.930000305176,278167.0,1.6779999732971,128726.0
246,2016-03-03,15.130999565125,678.0,15.130999565125,678.0,37.069999694824,256490.0,1.6390000581741002,139558.0
247,2016-03-04,15.680999755859,912.0,15.680999755859,912.0,38.720001220703004,295792.0,1.6660000085831002,100277.0
248,2016-03-07,15.623000144958,933.0,15.623000144958,933.0,40.840000152588,341913.0,1.6900000572205,158881.0
249,2016-03-08,15.383999824524,906.0,15.383999824524,906.0,39.650001525879,352250.0,1.7120000123978,147454.0
250,2016-03-09,15.354999542236,163.0,15.354999542236,163.0,41.069999694824,333486.0,1.7519999742508001,160681.0
251,2016-03-10,15.545999526978,571.0,15.545999526978,571.0,40.049999237061,287782.0,1.7879999876022,183310.0
252,2016-03-11,15.607000350952001,379.0,15.607000350952001,379.0,40.389999389648,276648.0,1.8220000267029,135380.0
253,2016-03-14,15.517999649047999,276.0,15.517999649047999,276.0,39.529998779296996,264706.0,1.819000005722,111237.0
254,2016-03-15,15.255000114441,259.0,15.255000114441,259.0,38.740001678467,224361.0,1.8509999513626,137266.0
255,2016-03-16,15.21399974823,167.0,15.21399974823,167.0,40.330001831055,263872.0,1.8680000305176,112156.0
256,2016-03-17,16.021999359131,382.0,16.021999359131,382.0,41.540000915527,249228.0,1.9359999895096,172241.0
257,2016-03-18,15.805999755859,118.0,15.805999755859,118.0,41.200000762939,286653.0,1.9069999456406,122652.0
258,2016-03-21,15.840999603271001,21.0,15.840999603271001,21.0,41.540000915527,234102.0,1.8279999494552999,139542.0
259,2016-03-22,15.876999855042,45.0,15.876999855042,45.0,41.790000915527,268210.0,1.8630000352859,116291.0
260,2016-03-23,15.262999534607001,215.0,15.262999534607001,215.0,40.470001220703004,240906.0,1.7940000295639,121750.0
261,2016-03-24,15.190999984741001,73.0,15.190999984741001,73.0,40.439998626709,203276.0,1.805999994278,64618.0
262,2016-03-28,15.194000244141,91.0,15.194000244141,91.0,40.270000457764,78614.0,1.8480000495911002,55160.0
263,2016-03-29,15.237000465392999,8.0,15.237000465392999,8.0,39.139999389648,149529.0,1.902999997139,10786.0
264,2016-03-30,15.206000328064,36.0,15.206000328064,36.0,39.259998321533,103118.0,1.9960000514984,116072.0
265,2016-03-31,15.460000038147,39.0,15.460000038147,39.0,39.599998474121,27797.0,1.9589999914168998,184464.0
266,2016-04-01,15.041999816895,71485.0,15.041999816895,71485.0,38.669998168945,286168.0,1.9559999704361,115458.0
267,2016-04-04,14.942000389099,4.0,14.942000389099,4.0,37.689998626709,286653.0,1.9980000257491999,158616.0
268,2016-04-05,15.114000320435,8.0,15.114000320435,8.0,37.869998931885,296446.0,1.9539999961853,136280.0
269,2016-04-06,15.052000045776,41545.0,15.052000045776,41545.0,39.840000152588,323374.0,1.9110000133513998,123746.0
270,2016-04-07,15.156000137328999,12.0,15.156000137328999,12.0,39.430000305176,308721.0,2.0179998874664,214842.0
271,2016-04-08,15.381999969481999,43343.0,15.381999969481999,43343.0,41.939998626709,340222.0,1.9900000095366999,163135.0
272,2016-04-11,15.973999977112,14.0,15.973999977112,14.0,42.830001831055,279920.0,1.9119999408722,158321.0
273,2016-04-12,16.219999313354002,7.0,16.219999313354002,7.0,44.689998626709006,357354.0,2.0039999485016002,175353.0
274,2016-04-13,16.322999954224,4.0,16.322999954224,4.0,44.180000305176,348587.0,2.0360000133514,164613.0
275,2016-04-14,16.16900062561,2.0,16.16900062561,2.0,43.840000152588,234367.0,1.9700000286102,147139.0
276,2016-04-15,16.309000015259,35.0,16.309000015259,35.0,43.099998474121,285166.0,1.9019999504088998,137689.0
277,2016-04-18,16.249000549316,4.0,16.249000549316,4.0,42.909999847412,383372.0,1.9400000572205,128242.0
278,2016-04-19,16.968000411987,107564.0,16.968000411987,107564.0,44.029998779296996,355947.0,2.0880000591278,179590.0
279,2016-04-20,17.131000518799,2.0,17.131000518799,2.0,45.799999237061,297260.0,2.069000005722,189782.0
280,2016-04-21,17.086000442505,48.0,17.086000442505,48.0,44.529998779296996,312602.0,2.0680000782012997,147696.0
281,2016-04-22,16.895999908447003,7.0,16.895999908447003,7.0,45.110000610352,272848.0,2.1400001049041997,155814.0
282,2016-04-25,17.004999160767,1.0,17.004999160767,1.0,44.479999542236,211675.0,2.0629999637604,66033.0
283,2016-04-26,17.106000900269,2.0,17.106000900269,2.0,45.740001678466996,199235.0,2.0320000648498002,55326.0
284,2016-04-27,17.285999298096,60505.0,17.285999298096,60505.0,47.180000305176,150793.0,1.9950000047684,14217.0
285,2016-04-28,17.55299949646,24298.0,17.55299949646,24298.0,48.139999389648,113083.0,2.0780000686645,181446.0
286,2016-04-29,17.788999557495,4872.0,17.788999557495,4872.0,48.13000106811499,29515.0,2.1779999732971,228083.0
287,2016-05-02,17.656000137329,1122.0,17.656000137329,1122.0,45.830001831055,168090.0,2.0420000553131,161764.0
288,2016-05-03,17.474000930785998,452.0,17.474000930785998,452.0,44.970001220703004,276403.0,2.0859999656676997,125188.0
289,2016-05-04,17.277000427246,421.0,17.277000427246,421.0,44.61999893188501,293821.0,2.1410000324249,131086.0
290,2016-05-05,17.302000045776,242.0,17.302000045776,242.0,45.009998321533004,280794.0,2.0759999752044997,148472.0
291,2016-05-06,17.506999969482,128.0,17.506999969482,128.0,45.36999893188501,283651.0,2.1010000705719,128478.0
292,2016-05-09,17.069999694824,368.0,17.069999694824,368.0,43.63000106811499,364584.0,2.0980000495911004,109455.0
293,2016-05-10,17.075000762939,190.0,17.075000762939,190.0,45.520000457764,343209.0,2.1579999923706,137449.0
294,2016-05-11,17.302000045776,58.0,17.302000045776,58.0,47.599998474121,381737.0,2.1730000972748,154963.0
295,2016-05-12,17.086999893188,36.0,17.086999893188,36.0,48.080001831055,353848.0,2.1549999713898,144823.0
296,2016-05-13,17.114999771118,54.0,17.114999771118,54.0,47.830001831055,239047.0,2.095999956131,169395.0
297,2016-05-16,17.142000198364002,30.0,17.142000198364002,30.0,48.970001220703004,294377.0,2.029000043869,122627.0
298,2016-05-17,17.235000610352,65.0,17.235000610352,65.0,49.279998779296996,262324.0,2.0480000972748,114930.0
299,2016-05-18,17.120000839233,78.0,17.120000839233,78.0,48.930000305176,319810.0,2.0009999275208,129144.0
300,2016-05-19,16.479000091552997,80.0,16.479000091552997,80.0,48.810001373290994,302095.0,2.0390000343323003,175780.0
301,2016-05-20,16.518999099731,2.0,16.518999099731,2.0,48.720001220703004,255583.0,2.0620000362396,108443.0
302,2016-05-23,16.409999847412,23.0,16.409999847412,23.0,48.349998474121,225090.0,2.0550000667572,106263.0
303,2016-05-24,16.238000869751,10.0,16.238000869751,10.0,48.610000610352,211583.0,1.9800000190735,80233.0
304,2016-05-25,16.254999160767,205.0,16.254999160767,205.0,49.740001678466996,237787.0,1.9919999837875,54778.0
305,2016-05-26,16.337999343872003,10.0,16.337999343872003,10.0,49.590000152588,221255.0,1.9630000591278,14245.0
306,2016-05-27,16.246000289917,400.0,16.246000289917,400.0,49.319999694824,130178.0,2.1689999103546,124443.0
307,2016-05-31,15.97200012207,80.0,15.97200012207,80.0,49.689998626709006,28690.0,2.2880001068115,194034.0
308,2016-06-01,15.906000137328999,7.0,15.906000137328999,7.0,49.720001220703004,265995.0,2.3810000419617,209914.0
309,2016-06-02,16.004999160767,2.0,16.004999160767,2.0,50.040000915527,270116.0,2.4049999713898,155782.0
310,2016-06-03,16.346000671387,7.0,16.346000671387,7.0,49.639999389648,227821.0,2.3980000019073,135938.0
311,2016-06-06,16.42799949646,3.0,16.42799949646,3.0,50.549999237061,223756.0,2.4660000801086,150658.0
312,2016-06-07,16.377000808715998,3.0,16.377000808715998,3.0,51.439998626709006,208823.0,2.4739999771117995,169660.0
313,2016-06-08,16.968000411987,10.0,16.968000411987,10.0,52.509998321533004,260745.0,2.4679999351502,163427.0
314,2016-06-09,17.253000259399,25.0,17.253000259399,25.0,51.950000762939,213124.0,2.6170001029968,280217.0
315,2016-06-10,17.315000534058,1.0,17.315000534058,1.0,50.540000915527,210059.0,2.555999994278,165068.0
316,2016-06-13,17.42799949646,2.0,17.42799949646,2.0,50.349998474121,208806.0,2.585000038147,163311.0
317,2016-06-14,17.409999847412,18.0,17.409999847412,18.0,49.830001831055,224005.0,2.6040000915527,158697.0
318,2016-06-15,17.489000320435,1.0,17.489000320435,1.0,48.970001220703004,298839.0,2.5950000286102,107729.0
319,2016-06-16,17.593999862671,10.0,17.593999862671,10.0,47.189998626709006,287302.0,2.579999923706,149526.0
320,2016-06-17,17.39999961853,2.0,17.39999961853,2.0,49.169998168945,222734.0,2.6229999065399,127814.0
321,2016-06-20,17.503000259399,3.0,17.503000259399,3.0,50.650001525879,244410.0,2.7469999790192,158498.0
322,2016-06-21,17.311000823975,80.0,17.311000823975,80.0,50.61999893188501,256951.0,2.7679998874663996,124578.0
323,2016-06-22,17.305000305176,3.0,17.305000305176,3.0,49.88000106811499,282721.0,2.6770000457764,142665.0
324,2016-06-23,17.347999572754,4.0,17.347999572754,4.0,50.909999847412,246953.0,2.6979999542236,141679.0
325,2016-06-24,17.784999847412,64.0,17.784999847412,64.0,48.409999847412,351742.0,2.6619999408722,46173.0
326,2016-06-27,17.739999771118,1.0,17.739999771118,1.0,47.159999847412,243264.0,2.7160000801086004,45353.0
327,2016-06-28,17.839000701904,10.0,17.839000701904,10.0,48.580001831055,173176.0,2.9170000553131,13040.0
328,2016-06-29,18.361999511719,26073.0,18.361999511719,26073.0,50.610000610352,112964.0,2.8629999160767,147245.0
329,2016-06-30,18.582000732422,1444.0,18.582000732422,1444.0,49.680000305176,25406.0,2.9240000247955003,160700.0
330,2016-07-01,19.54400062561,1083.0,19.54400062561,1083.0,50.349998474121,248693.0,2.9869999885558998,114642.0
331,2016-07-05,19.865999221802,948.0,19.865999221802,948.0,47.959999084473,305737.0,2.7639999389648,176555.0
332,2016-07-06,20.159999847412,407.0,20.159999847412,407.0,48.799999237061,279124.0,2.7860000133514,135881.0
333,2016-07-07,19.798000335693,536.0,19.798000335693,536.0,46.400001525879,328097.0,2.7769999504088996,138168.0
334,2016-07-08,20.058000564575,384.0,20.058000564575,384.0,46.759998321533004,237284.0,2.8010001182556,98786.0
335,2016-07-11,20.263999938965,138.0,20.263999938965,138.0,46.25,229276.0,2.7019999027252,151030.0
336,2016-07-12,20.129999160767,141.0,20.129999160767,141.0,48.470001220703004,321525.0,2.7339999675751,143029.0
337,2016-07-13,20.370000839233,86.0,20.370000839233,86.0,46.259998321533004,299796.0,2.7369999885558998,131498.0
338,2016-07-14,20.281000137329,115.0,20.281000137329,115.0,47.36999893188501,289398.0,2.7269999980927,126994.0
339,2016-07-15,20.125,93.0,20.125,93.0,47.610000610352,260430.0,2.7560000419617,122444.0
340,2016-07-18,20.04400062561,301.0,20.04400062561,301.0,46.959999084473,230495.0,2.7219998836517,89832.0
341,2016-07-19,19.97500038147,46.0,19.97500038147,46.0,46.659999847412,214363.0,2.7279999256133998,105285.0
342,2016-07-20,19.582000732422,136.0,19.582000732422,136.0,47.169998168945,296296.0,2.6579999923706,125798.0
343,2016-07-21,19.784000396729,28.0,19.784000396729,28.0,46.200000762939,237479.0,2.6919999122619998,120585.0
344,2016-07-22,19.656999588013,75.0,19.656999588013,75.0,45.689998626709006,243489.0,2.7769999504088996,95596.0
345,2016-07-25,19.614999771118,122.0,19.614999771118,122.0,44.720001220703004,188805.0,2.7469999790192,46357.0
346,2016-07-26,19.655000686645998,171.0,19.655000686645998,171.0,44.86999893188501,240329.0,2.7119998931884997,54031.0
347,2016-07-27,19.965000152588,1.0,19.965000152588,1.0,43.470001220703004,194572.0,2.6719999313355,13341.0
348,2016-07-28,20.159999847412,23.0,20.159999847412,23.0,42.700000762939,110094.0,2.8729999065398997,249336.0
349,2016-07-29,20.312000274658,90.0,20.312000274658,90.0,42.459999084473,21544.0,2.8759999275207995,116827.0
350,2016-08-01,20.465000152588,19.0,20.465000152588,19.0,42.139999389648,234773.0,2.7709999084473,128411.0
351,2016-08-02,20.666000366210998,32.0,20.666000366210998,32.0,41.799999237061,262560.0,2.7330000400543,107781.0
352,2016-08-03,20.436000823975,22.0,20.436000823975,22.0,43.099998474121,320440.0,2.8389999866486,155704.0
353,2016-08-04,20.406000137329,28.0,20.406000137329,28.0,44.290000915527,276418.0,2.8340001106262003,148296.0
354,2016-08-05,19.780000686645998,10.0,19.780000686645998,10.0,44.270000457764,236874.0,2.7720000743866002,145174.0
355,2016-08-08,19.767999649048,29.0,19.767999649048,29.0,45.389999389648,221513.0,2.7479999065398997,175884.0
356,2016-08-09,19.813999176025,9.0,19.813999176025,9.0,44.979999542236,216218.0,2.6150000095367,221206.0
357,2016-08-10,20.134000778198,10.0,20.134000778198,10.0,44.049999237061,284858.0,2.5610001087188996,187743.0
358,2016-08-11,19.983999252319,62.0,19.983999252319,62.0,46.040000915527,335527.0,2.5510001182556,181826.0
359,2016-08-12,19.67200088501,10.0,19.67200088501,10.0,46.970001220703004,258003.0,2.5859999656677,134470.0
360,2016-08-15,19.820999145508,1.0,19.820999145508,1.0,48.349998474121,234398.0,2.5899999141693,102325.0
361,2016-08-16,19.847999572754,27.0,19.847999572754,27.0,49.229999542236,331860.0,2.6170001029968,98534.0
362,2016-08-17,19.627000808715998,1.0,19.627000808715998,1.0,49.849998474121,377399.0,2.6189999580383,122020.0
363,2016-08-18,19.719999313354002,12.0,19.719999313354002,12.0,50.889999389648,268834.0,2.6740000247955003,146982.0
364,2016-08-19,19.301000595093,2.0,19.301000595093,2.0,50.88000106811499,252338.0,2.5840001106262003,122687.0
365,2016-08-22,18.843000411987,24.0,18.843000411987,24.0,49.159999847412,270367.0,2.6789999008179,143253.0
366,2016-08-23,18.909999847412,26.0,18.909999847412,26.0,49.959999084473,314178.0,2.760999917984,131600.0
367,2016-08-24,18.545000076294,13.0,18.545000076294,13.0,49.049999237061,280915.0,2.7960000038147004,108008.0
368,2016-08-25,18.478000640869,3.0,18.478000640869,3.0,49.669998168945,217126.0,2.845999956131,68929.0
369,2016-08-26,18.645000457764002,4.0,18.645000457764002,4.0,49.919998168945,209621.0,2.8710000514983998,49829.0
370,2016-08-29,18.761999130249,1.0,18.761999130249,1.0,49.259998321533004,65667.0,2.8529999256133998,10334.0
371,2016-08-30,18.576999664307,14289.0,18.576999664307,14289.0,48.36999893188501,124524.0,2.8269999027252,133443.0
372,2016-08-31,18.621999740601,1589.0,18.621999740601,1589.0,47.040000915527,20606.0,2.8870000839233,140178.0
373,2016-09-01,18.857000350952,370.0,18.857000350952,370.0,45.450000762939,290044.0,2.7920000553131,157509.0
374,2016-09-02,19.275999069214002,508.0,19.275999069214002,508.0,46.830001831055,279344.0,2.7920000553131,88815.0
375,2016-09-06,20.048999786377,825.0,20.048999786377,825.0,47.259998321533004,215064.0,2.7170000076294,126923.0
376,2016-09-07,19.759000778198,236.0,19.759000778198,236.0,47.979999542236,224227.0,2.6760001182556,139254.0
377,2016-09-08,19.590999603271,237.0,19.590999603271,237.0,49.990001678466996,327242.0,2.805999994278,212586.0
378,2016-09-09,19.281999588013,125.0,19.281999588013,125.0,48.009998321533004,262147.0,2.7969999313355,149669.0
379,2016-09-12,18.915000915527,253.0,18.915000915527,253.0,48.319999694824,258760.0,2.914999961853,189734.0
380,2016-09-13,18.889999389648,76.0,18.889999389648,76.0,47.099998474121,280023.0,2.9089999198913996,140057.0
381,2016-09-14,18.982000350952,107.0,18.982000350952,107.0,45.849998474121,332961.0,2.8889999389648,175313.0
382,2016-09-15,18.958999633789002,133.0,18.958999633789002,133.0,46.590000152588,320720.0,2.9270000457764,152767.0
383,2016-09-16,18.781000137329,79.0,18.781000137329,79.0,45.770000457764,226321.0,2.9479999542236,123997.0
384,2016-09-19,19.20599937439,48.0,19.20599937439,48.0,45.950000762939,209911.0,2.9340000152587997,106540.0
385,2016-09-20,19.194999694824,13.0,19.194999694824,13.0,45.88000106811499,298796.0,3.0469999313355,172079.0
386,2016-09-21,19.686000823975,22.0,19.686000823975,22.0,46.830001831055,249080.0,3.0569999217987003,129474.0
387,2016-09-22,20.020000457764002,42.0,20.020000457764002,42.0,47.650001525879,290326.0,2.9900000095367,132427.0
388,2016-09-23,19.732999801635998,48.0,19.732999801635998,48.0,45.889999389648,306857.0,2.954999923706,93791.0
389,2016-09-26,19.516000747681,38.0,19.516000747681,38.0,47.349998474121,208153.0,2.9969999790192,44209.0
390,2016-09-27,19.086999893188,30.0,19.086999893188,30.0,45.970001220703004,241177.0,2.9960000514983998,45160.0
391,2016-09-28,19.04400062561,54.0,19.04400062561,54.0,48.689998626709006,188670.0,2.9519999027252,8877.0
392,2016-09-29,19.114999771118,94.0,19.114999771118,94.0,49.240001678466996,114831.0,2.9590001106262003,131811.0
393,2016-09-30,19.138999938965,70.0,19.138999938965,70.0,49.060001373290994,26942.0,2.9059998989105,168142.0
394,2016-10-03,18.795000076294,13.0,18.795000076294,13.0,50.889999389648,284259.0,2.9230000972748,126404.0
395,2016-10-04,17.712999343872003,160.0,17.712999343872003,160.0,50.86999893188501,269265.0,2.9639999866486,145549.0
396,2016-10-05,17.634000778198,19.0,17.634000778198,19.0,51.860000610352,302091.0,3.0409998893737997,171022.0
397,2016-10-06,17.288000106812,16.0,17.288000106812,16.0,52.509998321533004,293868.0,3.0490000247955003,202362.0
398,2016-10-07,17.323999404907,69.0,17.323999404907,69.0,51.930000305176,310018.0,3.1930000782012997,283581.0
399,2016-10-10,17.604999542235998,3.0,17.604999542235998,3.0,53.139999389648,334274.0,3.2750000953674,204357.0
400,2016-10-11,17.45599937439,5.0,17.45599937439,5.0,52.409999847412,373849.0,3.2369999885558998,187557.0
401,2016-10-12,17.454999923706,11.0,17.454999923706,11.0,51.810001373290994,254729.0,3.210000038147,171806.0
402,2016-10-13,17.409999847412,9.0,17.409999847412,9.0,52.029998779296996,310648.0,3.3410000801086004,267945.0
403,2016-10-14,17.392999649048,32.0,17.392999649048,32.0,51.950000762939,248439.0,3.2850000858307005,166446.0
404,2016-10-17,17.426000595093,13.0,17.426000595093,13.0,51.520000457764,247028.0,3.2439999580383,128893.0
405,2016-10-18,17.590999603271,21.0,17.590999603271,21.0,51.680000305176,274173.0,3.2630000114441002,116938.0
406,2016-10-19,17.615999221802,9.0,17.615999221802,9.0,52.669998168945,292949.0,3.170000076294,156842.0
407,2016-10-20,17.502000808715998,17.0,17.502000808715998,17.0,51.38000106811499,279308.0,3.1410000324249,161637.0
408,2016-10-21,17.447999954224,59.0,17.447999954224,59.0,51.779998779296996,249161.0,2.9930000305176003,170372.0
409,2016-10-24,17.562000274658,113.0,17.562000274658,113.0,51.459999084473,277239.0,2.8310000896454,162042.0
410,2016-10-25,17.736000061035,12.0,17.736000061035,12.0,50.790000915527,237734.0,2.7739999294281,99283.0
411,2016-10-26,17.584999084473,6.0,17.584999084473,6.0,49.979999542236,304515.0,2.7309999465942,83053.0
412,2016-10-27,17.604000091552997,17.0,17.604000091552997,17.0,50.470001220703004,138087.0,2.7639999389648,14495.0
413,2016-10-28,17.761999130249,38.0,17.761999130249,38.0,49.709999084473,94844.0,3.1050000190735,157123.0
414,2016-10-31,17.761999130249,4.0,17.761999130249,4.0,48.299999237061,32214.0,3.0260000228882005,154845.0
415,2016-11-01,18.385000228882,50.0,18.385000228882,50.0,48.139999389648,462804.0,2.9019999504088996,228839.0
416,2016-11-02,18.659999847412,14.0,18.659999847412,14.0,46.860000610352,366824.0,2.7920000553131,193678.0
417,2016-11-03,18.382999420165998,4.0,18.382999420165998,4.0,46.349998474121,283660.0,2.7690000534058,170347.0
418,2016-11-04,18.341999053955,10.0,18.341999053955,10.0,45.580001831055,384560.0,2.7669999599457,120816.0
419,2016-11-07,18.124000549316,10.0,18.124000549316,10.0,46.150001525879,276169.0,2.8159999847412003,141836.0
420,2016-11-08,18.329999923706,21.0,18.329999923706,21.0,46.040000915527,320983.0,2.6329998970032,211752.0
421,2016-11-09,18.357000350952,19.0,18.357000350952,19.0,46.360000610352,448124.0,2.6900000572205003,209317.0
422,2016-11-10,18.715999603271,4.0,18.715999603271,4.0,45.840000152588,302446.0,2.6319999694823997,185153.0
423,2016-11-11,17.364000320435,29.0,17.364000320435,29.0,44.75,286705.0,2.6189999580383,162827.0
424,2016-11-14,16.877000808715998,22.0,16.877000808715998,22.0,44.430000305176,260146.0,2.7490000724792005,138940.0
425,2016-11-15,17.028999328613,1.0,17.028999328613,1.0,46.950000762939,354268.0,2.7090001106262003,150875.0
426,2016-11-16,16.913999557495,1.0,16.913999557495,1.0,46.63000106811499,335482.0,2.7639999389648,125531.0
427,2016-11-17,16.760999679565,245.0,16.760999679565,245.0,46.490001678466996,280944.0,2.7030000686645,140196.0
428,2016-11-18,16.613000869751,25.0,16.613000869751,25.0,46.860000610352,249336.0,2.8429999351502,134225.0
429,2016-11-21,16.511999130249,3.0,16.511999130249,3.0,48.900001525879,282704.0,2.9500000476837003,112524.0
430,2016-11-22,16.622999191284002,129.0,16.622999191284002,129.0,49.11999893188501,436934.0,2.9820001125336004,112524.0
431,2016-11-23,16.382999420165998,2.0,16.382999420165998,2.0,48.950000762939,275288.0,3.0260000228882005,65480.0
432,2016-11-25,16.464000701904,1.0,16.464000701904,1.0,47.240001678466996,181171.0,3.085000038147,36482.0
433,2016-11-28,16.57799911499,317.0,16.57799911499,317.0,48.240001678466996,207955.0,3.2320001125336004,13715.0
434,2016-11-29,16.660999298096,17875.0,16.660999298096,17875.0,46.38000106811499,133105.0,3.3150000572205003,163396.0
435,2016-11-30,16.406000137329,1213.0,16.406000137329,1213.0,50.470001220703004,43117.0,3.3519999980927,168555.0
436,2016-12-01,16.427000045776,777.0,16.427000045776,777.0,53.939998626709006,460862.0,3.5050001144409,210764.0
437,2016-12-02,16.753000259399,144.0,16.753000259399,144.0,54.459999084473,312780.0,3.4360001087189,168563.0
438,2016-12-05,16.823999404907,204.0,16.823999404907,204.0,54.939998626709006,288551.0,3.654000043869,192188.0
439,2016-12-06,16.739999771118,268.0,16.739999771118,268.0,53.930000305176,280650.0,3.6349999904633,225250.0
440,2016-12-07,17.20299911499,40.0,17.20299911499,40.0,53.0,298565.0,3.6029999256133998,252203.0
441,2016-12-08,17.02499961853,75.0,17.02499961853,75.0,53.889999389648,334183.0,3.6949999332427996,233852.0
442,2016-12-09,16.896999359131,186.0,16.896999359131,186.0,54.330001831055,264797.0,3.7460000514983998,206662.0
443,2016-12-12,17.115999221802,104.0,17.115999221802,104.0,55.689998626709006,372173.0,3.5069999694823997,245756.0
444,2016-12-13,16.910999298096,201.0,16.910999298096,201.0,55.720001220703004,283432.0,3.4739999771117995,163184.0
445,2016-12-14,17.152000427246,164.0,17.152000427246,164.0,53.900001525879,353966.0,3.539999961853,140162.0
446,2016-12-15,15.897000312805,420.0,15.897000312805,420.0,54.020000457764,266152.0,3.4340000152587997,190798.0
447,2016-12-16,16.15299987793,135.0,16.15299987793,135.0,55.209999084473,229187.0,3.414999961853,120428.0
448,2016-12-19,16.025999069214002,9.0,16.025999069214002,9.0,54.919998168945,228387.0,3.3919999599457,119326.0
449,2016-12-20,16.054000854492,17.0,16.054000854492,17.0,55.349998474121,257022.0,3.2630000114441002,165294.0
450,2016-12-21,15.918000221252,187.0,15.918000221252,187.0,54.459999084473,277727.0,3.5420000553131,169031.0
451,2016-12-22,15.814999580383,75.0,15.814999580383,75.0,55.049999237061,194658.0,3.5380001068115003,119586.0
452,2016-12-23,15.704000473022,10.0,15.704000473022,10.0,55.159999847412,104088.0,3.6619999408722,58296.0
453,2016-12-27,15.928999900817999,14.0,15.928999900817999,14.0,56.090000152588,67836.0,3.760999917984,59667.0
454,2016-12-28,15.987999916077001,175.0,15.987999916077001,175.0,56.220001220703004,109907.0,3.9300000667572004,17262.0
455,2016-12-29,16.163000106812,119.0,16.163000106812,119.0,56.139999389648,49076.0,3.8020000457764,132571.0
456,2016-12-30,15.9359998703,155.0,15.9359998703,155.0,56.819999694824,129096.0,3.7239999771117995,96920.0
457,2017-01-03,16.356000900269,6.0,16.356000900269,6.0,55.470001220703004,340817.0,3.3269999027252,254134.0
458,2017-01-04,16.499000549316,7.0,16.499000549316,7.0,56.459999084473,282545.0,3.2669999599457,171528.0
459,2017-01-05,16.583999633789002,5.0,16.583999633789002,5.0,56.889999389648,269612.0,3.2730000019073,208432.0
460,2017-01-06,16.465999603271,4.0,16.465999603271,4.0,57.099998474121,234870.0,3.2850000858307005,140075.0
461,2017-01-09,16.629999160767,4.0,16.629999160767,4.0,54.939998626709006,266387.0,3.1029999256133998,163393.0
462,2017-01-10,16.80299949646,242.0,16.80299949646,242.0,53.639999389648,332978.0,3.2780001163483,178594.0
463,2017-01-11,16.783000946045,3.0,16.783000946045,3.0,55.099998474121,419902.0,3.2239999771117995,145250.0
464,2017-01-12,16.780000686645998,5.0,16.780000686645998,5.0,56.009998321533004,331632.0,3.385999917984,202396.0
465,2017-01-13,16.719999313354002,9.0,16.719999313354002,9.0,55.450000762939,247086.0,3.4189999103546,155200.0
466,2017-01-17,17.101999282837,860.0,17.101999282837,860.0,55.470001220703004,335727.0,3.4119999408722,137695.0
467,2017-01-18,17.235000610352,104.0,17.235000610352,104.0,53.919998168945,360148.0,3.3020000457764,128820.0
468,2017-01-19,16.966999053955,4.0,16.966999053955,4.0,54.159999847412,346867.0,3.3680000305176003,145476.0
469,2017-01-20,16.996999740601,67.0,16.996999740601,67.0,55.490001678466996,293535.0,3.2039999961852996,138918.0
470,2017-01-23,17.14999961853,10.0,17.14999961853,10.0,55.229999542236,305849.0,3.2430000305176003,108564.0
471,2017-01-24,17.149000167847,2.0,17.149000167847,2.0,55.439998626709006,254893.0,3.279000043869,99030.0
472,2017-01-25,16.944000244140998,5.0,16.944000244140998,5.0,55.080001831055,275730.0,3.3320000171661,51139.0
473,2017-01-26,16.813999176025,396.0,16.813999176025,396.0,56.240001678466996,265715.0,3.3819999694823997,75883.0
474,2017-01-27,17.10000038147,1.0,17.10000038147,1.0,55.520000457764,142066.0,3.3910000324249,0.0
475,2017-01-30,17.121999740601,26.0,17.121999740601,26.0,55.229999542236,104897.0,3.2320001125336004,135654.0
476,2017-01-31,17.511999130249,29.0,17.511999130249,29.0,55.700000762939,28804.0,3.1170001029968,198006.0
477,2017-02-01,17.420000076294,15.0,17.420000076294,15.0,56.799999237061,301235.0,3.1679999828339,136176.0
478,2017-02-02,17.402000427246,19.0,17.402000427246,19.0,56.560001373290994,297350.0,3.1870000362396,149327.0
479,2017-02-03,17.45299911499,2.0,17.45299911499,2.0,56.810001373290994,264757.0,3.0629999637604,179658.0
480,2017-02-06,17.666999816895,25.0,17.666999816895,25.0,55.720001220703004,252700.0,3.0499999523162997,124252.0
481,2017-02-07,17.732999801635998,6.0,17.732999801635998,6.0,55.049999237061,317181.0,3.1300001144409,177005.0
482,2017-02-08,17.683000564575,16.0,17.683000564575,16.0,55.11999893188501,409826.0,3.1259999275207995,159476.0
483,2017-02-09,17.719999313354002,109.0,17.719999313354002,109.0,55.63000106811499,263404.0,3.1410000324249,162281.0
484,2017-02-10,17.912000656127997,67.0,17.912000656127997,67.0,56.700000762939,284708.0,3.0339999198913996,188162.0
485,2017-02-13,17.804000854492,8.0,17.804000854492,8.0,55.590000152588,234314.0,2.944000005722,162673.0
